title,BodyRightText
UTS제주골프빌리지,장애인 활동 보조 필요성-아주 어려움
소랑풀빌라,소개-휴식과 레저가 어우러진 꿈의 풀빌라
소랑풀빌라,이용 시간-Checkin : ~ Checkout :
소랑풀빌라,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
캔북스,소개-캔버스(canvas)와 북(book)을 합성한 단어인 캔북스는 미술을 전공한 부부가 문을 연 작업실 겸 미술 전문 서점이다.
캔북스,"상세 정보-평일 10:30~19:30, 토,공휴일 12:00~19:00, 일요일 휴무"
월평포구,소개-달빛을 품은 작은 포구. 월평포구
월평포구,편의시설-공용주차장
제주신화전설탐방로,소개-신화전설 탐방로 ‘신나락 만나락’은 제주도를 본뜬 모양에 총 5개 코스와 14개 조형물 쉼터로 조성되어 있다.
요람,소개-요람은 ‘반려견과 함께하는 모든 애견인들의 요람’ 반려동물이 실컷 뛰어놀 수 있는 놀이터가 되고자 만든 곳이다.
요람,"상세 정보-소형견, 중형견, 대형견 입장 가능 / 1인 1음료 반려견 동반 시 / 1인 2마리까지 입장료 무료 / 카페 및 호텔, 유치원 이용은 사전 문의"
요람,"이용 시간-평일 : 09:00 ~ 20:00 , 주말 : 11:00 ~ 20:00"
요람,"편의시설-공용주차장,화장실,무료 WIFI"
제주홀스타승마장,소개-피톤치드 가득 편백나무숲에서 승마체험
제주홀스타승마장,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
제주홀스타승마장,요금 정보-유료
제주홀스타승마장,장소 특성-실외
제주홀스타승마장,평균 소요 시간-1시간 미만
제주홀스타승마장,경사도(난이도)-중
아토도예공방,소개-하나뿐인 나만의 도자기를 만드는 체험
아토도예공방,상세 정보-사전 예약 필수
아토도예공방,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
아토도예공방,요금 정보-유료
아토도예공방,장소 특성-실내
아토도예공방,평균 소요 시간-1시간 미만
아토도예공방,경사도(난이도)-하
조함해안도로,"소개-제주올레 18코스의 끝, 바다를 따라 가는 길"
조함해안도로,상세 정보-연중무휴
조함해안도로,편의시설-공용주차장
담제,소개-싱그러운 제주를 담은 제주독채펜션
담제,"상세 정보-인원추가비용 없음(기준인원 2인/최대 4인) / 성수기 7, 8, 12월 공휴일 전일, 명절연휴 / 야외 바비큐 그릴 이용시 추가 비용(2만원) / 연박시 이틀째 날부터 1박당 2만원 할인"
담제,숙박 업종-펜션/민박
담제,등급-없음
담제,룸개수-1
담제,"부대시설-스파,인터넷,바베큐장"
담제,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
반지마을 제주 1호점,소개-소중한 사람과 만드는 특별한 반지체험
반지마을 제주 1호점,상세 정보-매주 화요일 정기휴무
반지마을 제주 1호점,"이용 시간-평일 : 10:00 ~ 21:00 , 주말 : 10:00 ~ 21:00"
반지마을 제주 1호점,요금 정보-유료
반지마을 제주 1호점,장소 특성-실내
반지마을 제주 1호점,평균 소요 시간-1~2시간
반지마을 제주 1호점,경사도(난이도)-중
틸다하우스,소개-아이와 함께 제주의 자연을 체험하며 아이와 함께 할 수 있는 가족펜션.
틸다하우스,상세 정보-항상 관리자가 상주 해 있으며 예약하는 과정에서 편의 를 위해 최선을 다할 준비가 되어 있습니다. 필요하신 부분은 미리 말씀해 주시면 잘 준비해놓고 기다리겠습니다.
틸다하우스,숙박 업종-펜션/민박
틸다하우스,등급-없음
틸다하우스,룸개수-6
틸다하우스,애완동물동반허용여부-동반불가능
틸다하우스,조식제공 여부-유료제공
틸다하우스,금연여부-흡연구역제공
틸다하우스,"부대시설-식음료장,인터넷,바베큐장,비즈니스시설"
틸다하우스,"부대시설 기타-모래놀이터,실내놀이터,실내도서관"
틸다하우스,이용 시간-Checkin : 14:30 ~ Checkout : 11:00
틸다하우스,Late체크인여부-가능
틸다하우스,유아 서비스-무
틸다하우스,장애인전용객실여부-없음
틸다하우스,셔틀버스 운행 여부-운행안함
틸다하우스,공항교통편-자가
틸다하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
틸다하우스,장애인 시설정보-장애인 시설정보 >
틸다하우스,장애인 활동 보조 필요성-쉬움
추자도휴양펜션,소개-한옥으로 지어진 민박 앞으로는 바다뷰 뒤로는 멋진 정자와 산책로
추자도휴양펜션,숙박 업종-펜션/민박
추자도휴양펜션,등급-없음
추자도휴양펜션,룸개수-6
추자도휴양펜션,애완동물동반허용여부-동반불가능
추자도휴양펜션,조식제공 여부-유료제공
추자도휴양펜션,금연여부-전체금연
추자도휴양펜션,"부대시설-세탁서비스,바베큐장"
추자도휴양펜션,이용 시간-Checkin : ~ Checkout :
추자도휴양펜션,Late체크인여부-가능
추자도휴양펜션,장애인전용객실여부-없음
추자도휴양펜션,셔틀버스 운행 여부-운행
추자도휴양펜션,"편의시설-공용주차장,화장실,무료 WIFI,흡연구역"
포구민박,"소개-애월읍 하귀 민박, 포구 앞 아기자기한 독채민박(인생샷 포토존)"
포구민박,상세 정보-한달살기 가능
포구민박,이용 시간-Checkin : ~ Checkout :
기독교순례길 4코스,소개-눈과 마음에 평화를 얻는 화해의 길
제주소리,소개-제주 민요에 녹아있는 제주 사람들의 이야기
제주소리,상세 정보-전화 문의
제주소리,"요금 정보-유료,1인 5만원(최소 3인)"
제주소리,평균 소요 시간-2~3시간
제주가좋아서 펜션,"소개-비자림로 인근에 위치해, 편안하고 조용하게 쉬고 갈 수 있는 펜션"
제주가좋아서 펜션,"상세 정보-21시이후 입실시 (입실문의전화 010-3691-0198) 으로 연락필수 / 객실, 건물 내, 정원에선 절대금연입니다. 흡연공간은 주차장에 마련 /실내에서 육류, 생선, 튀김류의 요리는 불가 / 야외바베큐장 참숯, 그릴, 가위, 집게 대여료 20,000원"
제주가좋아서 펜션,숙박 업종-펜션/민박
제주가좋아서 펜션,등급-없음
제주가좋아서 펜션,룸개수-7
제주가좋아서 펜션,애완동물동반허용여부-동반불가능
제주가좋아서 펜션,조식제공 여부-없음
제주가좋아서 펜션,금연여부-흡연구역제공
제주가좋아서 펜션,"부대시설-풀장,바베큐장"
제주가좋아서 펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
제주가좋아서 펜션,장애인전용객실여부-없음
제주가좋아서 펜션,셔틀버스 운행 여부-운행안함
제주가좋아서 펜션,"편의시설-공용주차장,현금결제,카드결제,무료 WIFI,흡연구역"
제주가좋아서 펜션,장애인 활동 보조 필요성-아주 어려움
슈몽슈몽,소개-반려동물의 안전과 함께 스트레스를 최소화할 수 있도록 최선을 다하는 반려동물 미용샵이다.
슈몽슈몽,"상세 정보-매주 일요일 정기휴무 / 소형견, 중형견, 대형견 입장가능"
슈몽슈몽,"이용 시간-평일 : 10:00 ~ 20:00 , 주말 : 10:00 ~ 20:00"
슈몽슈몽,"편의시설-공용주차장,화장실,무료 WIFI,유도 및 안내시설"
감성점빵,소개-없는 것 빼고 다 있는 제주 기념품숍
감성점빵,"이용 시간-평일 : 09:00 ~ 20:00 , 주말 : 09:00 ~ 20:00"
비자림농원,소개-감귤 체험을 할 수 있는 곳
브레이브독스,"소개-브레이브 독스는 반려견을 위한 모든 것을 갖춘 곳이다. 반려견과 잠시 쉬어갈 수 있는 카페부터 유치원과 호텔, 애견 미용까지 한 곳에서 모두 해결할 수 있다. 그야말로 강아지들을 위한 원스톱 공간이다."
브레이브독스,"이용 시간-평일 : 11:00 ~ 20:00 , 주말 : 11:00 ~ 20:00"
브레이브독스,요금 정보-유료
쿠키네,소개-쿠키네는 애월읍 신엄리에 반려동물 미용실이다.
쿠키네,"상세 정보-소형견, 중형견, 대형견 입장 가능 / 미용, 호텔 이용 시 대형견 제한 있음 / 15kg 이상은 사전 협의 필요 / 매주 월요일 정기휴무"
쿠키네,"이용 시간-평일 : 09:00 ~ 19:00 , 주말 : 09:00 ~ 19:00"
쿠키네,"편의시설-공용주차장,화장실,무료 WIFI"
물뫼힐링팜,"소개-물뫼힐링팜은 제주시 애월읍 수산리에 위치하며, 지역명인 수산(물 수, 뫼 산)에서 붙여진 명칭이다."
물뫼힐링팜,상세 정보-사전 예약 필수 / 이더라운드 예약
물뫼힐링팜,"이용 시간-평일 : 09:30 ~ 13:00 , 주말 : 09:30 ~ 13:00"
물뫼힐링팜,"요금 정보-유료,1인 6만 5천원"
물뫼힐링팜,평균 소요 시간-3시간 이상
초록하우스,소개-협재해수욕장에 위치한 게스트하우스 & 펜션
초록하우스,이용 시간-Checkin : ~ Checkout :
초록하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
초록하우스,장애인 활동 보조 필요성-아주 어려움
더하도스파빌라,소개-자연과 함께하는 하도리 펜션
더하도스파빌라,상세 정보-연중무휴/입실 16:00 퇴실 11:00
더하도스파빌라,이용 시간-Checkin : ~ Checkout :
더하도스파빌라,"편의시설-공용주차장,화장실,무료 WIFI"
댕댕스위트,"소개-반려동물의 건강하고 활기찬 하루를 위해 수제간식을 제공하는 이곳은 무방부제, 무첨가믈, 무색소에 건강한 재료만을 갖고 직접 만든 수제간식을 판매하는 곳이다."
댕댕스위트,"상세 정보-매주 토요일 정기휴무 / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지, 리드줄 / 배변봉투 필수"
댕댕스위트,"이용 시간-평일 : 11:00 ~ 19:00 , 주말 : 11:00 ~ 19:00"
댕댕스위트,"편의시설-공용주차장,화장실,무료 WIFI"
민오름,소개-개척을 거부하는 제주 자연의 민오름
와이리조트 제주,소개-화순금모레 해변과 가까운 리조트
와이리조트 제주,상세 정보-성수기 11시 체크아웃
와이리조트 제주,이용 시간-Checkin : ~ Checkout :
와이리조트 제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터"
와이리조트 제주,장애인 시설정보-장애인 시설정보 >
와이리조트 제주,장애인 활동 보조 필요성-쉬움
제주베스트힐,소개-맑고 깨끗한 원시림 곶자왈에서 자연에 동화되어가는 자신을 발견할 수 있는 공간
캘리그라피 오월,소개-나만의 아름답고 개성 있는 손글씨를 쓸 수 있는 캘리그라피오월.
캘리그라피 오월,"상세 정보-일요일 휴무 , 18:00 이후 방문 시 연락요망."
캘리그라피 오월,"이용 시간-평일 : 11:00 ~ 21:00 , 주말 : 11:00 ~ 21:00"
캘리그라피 오월,요금 정보-유료
스트롱베리 소품샵 카페,소개-온통 딸기로 가득한 딸기 소품샵
스트롱베리 소품샵 카페,상세 정보-매주 일요일 정기휴무
스트롱베리 소품샵 카페,"이용 시간-평일 : 11:30 ~ 17:00 , 주말 : 11:30 ~ 17:00"
퓸퓸몽,"소개-퓸퓸몽은 소형, 중형, 대형견뿐만 아니라 특수견종까지 다양한 서비스를 받을 수 있는 곳이다."
퓸퓸몽,"상세 정보-소형견, 중형견, 대형견 입장가능 / 맹견류 이용할 수 없음 / 입실 시 건강수첩 첨부(접종여부 확인)"
퓸퓸몽,"이용 시간-평일 : 10:00 ~ 20:00 , 주말 : 10:00 ~ 20:00"
퓸퓸몽,"편의시설-공용주차장,유도 및 안내시설"
아날로그감귤밭,"소개-감귤체험, 포토스팟, 아날로그 감성이 있는 곳"
아날로그감귤밭,상세 정보-2023.4.8.~9.27. 임시 휴무
아날로그감귤밭,"요금 정보-N/A,체험비용 7,000원 (1kg 포함, 시식 무제한)"
꿈꾸는바다펜션,소개-푸른 바다와 한라산을 만끽하며 여정을 풀 수 있는 최적의 장소
꿈꾸는바다펜션,이용 시간-Checkin : ~ Checkout :
꿈꾸는바다펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
꿈꾸는바다펜션,장애인 활동 보조 필요성-아주 어려움
중문골프장,소개-미 PGA가 아시아에서는 최초로 공인한 정통골프코스가 있는 곳
중문골프장,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
중문골프장,"편의시설-공용주차장,현금결제,카드결제,화장실,흡연구역,음료대"
한림동물병원,소개-한림동물병원은 제주시 한림읍에 위치한 동물병원이다.
한림동물병원,"상세 정보-매주 수요일, 일요일 정기휴무 / 야간/응급 진료 불가 / 사료 및 간식 판매 / 심장사상충약, 외부 구충제 판매"
한림동물병원,"이용 시간-평일 : 10:00 ~ 17:00 , 주말 : 10:00 ~ 17:00"
한림동물병원,"편의시설-공용주차장,화장실,무료 WIFI"
가마오름,소개-제주의 아픈 역사를 간직한 가마오름
로로 요가,소개-제주의 푸른 바다 위에서 즐기는 패들보드 요가를 만나보자. 누구나 한 번쯤은 찰랑거리는 맑은 물결 사이로 흔들림 없이 요가 동작을 선보이는 패들보드 요가를 본 적이 있을 것이다.
로로 요가,상세 정보-비용: 8만 원 (2시간 패들보드+요가)
로로 요가,"요금 정보-유료,2시간 패들보드 + 요가 -8만원"
로로 요가,장소 특성-실외
로로 요가,주요목적-체험
로로 요가,"주요목적 기타-패들보드, 요가"
로로 요가,평균 소요 시간-1~2시간
루체빌,소개-숲속에 앉아 있는 듯한 휴식 공간
루체빌,상세 정보-연중무휴
루체빌,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
루체빌,"편의시설-공용주차장,화장실,편의점"
루체빌,장애인 시설정보-장애인 시설정보 >
루체빌,장애인 활동 보조 필요성-어려움
순례자의교회,소개-한경에 위치한 아주 작은 교회
아일랜드 플라워,소개-먹이주기 체험이 가능한 작은 동물원
아일랜드 플라워,"이용 시간-평일 : 10:00 ~ 17:30 , 주말 : 10:00 ~ 17:30"
아일랜드 플라워,요금 정보-유료
아일랜드 플라워,장소 특성-실내+실외
아일랜드 플라워,평균 소요 시간-3시간 이상
아일랜드 플라워,경사도(난이도)-하
유리멘탈 스튜디오,소개-스테인드글라스로 캔들 홀더와 모빌 소품을 만드는 원데이클래스를 운영하는 곳
유리멘탈 스튜디오,상세 정보-문의 : 개인 SNS DM / 비용 : 원데이클래스 7만 5천 원(1인 기준) / 각 7만 원 (2인) / 각 6만 5천 원 (3인)
유리멘탈 스튜디오,"요금 정보-유료,원데이클래스 : 7만 5천 원(1인 기준) / 각 7만 원 (2인) / 각 6만 5천 원 (3인)"
유리멘탈 스튜디오,장소 특성-실내
유리멘탈 스튜디오,주요목적-체험
유리멘탈 스튜디오,주요목적 기타-스테인글라스 소품 만들기 (캔들 홀더 or 모빌)
유리멘탈 스튜디오,평균 소요 시간-1~2시간
유리멘탈 스튜디오,"편의시설-공용주차장,현금결제"
문화공간 양,소개-전시와 강의가 가능하도록 제주 전통 가옥을 개조한 문화공간
문화공간 양,"상세 정보-일요일, 월요일 휴관"
문화공간 양,"이용 시간-평일 : 12:00 ~ 18:00 , 주말 : 12:00 ~ 18:00"
문화공간 양,요금 정보-무료
아띠스떼21,소개-그림을 그리며 행복을 찾는 곳
아띠스떼21,"상세 정보-평일 성인반, 주말 키즈반"
아띠스떼21,"이용 시간-평일 : 10:00 ~ 15:00 , 주말 : 10:00 ~ 12:00"
아띠스떼21,"요금 정보-유료,1개월 18만원(모든 미술재료비 포함)"
아띠스떼21,장소 특성-실내
아띠스떼21,평균 소요 시간-1~2시간
리버풀펜션,소개-도두봉과 인접한 리버풀펜션
리버풀펜션,이용 시간-Checkin : ~ Checkout :
제주스웨덴리조트펜션,"소개-골프연습장, 수영장, 편의점 등의 부대시설을 갖춘 편리한 펜션"
제주스웨덴리조트펜션,이용 시간-Checkin : ~ Checkout :
제주스웨덴리조트펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
제주스웨덴리조트펜션,장애인 활동 보조 필요성-아주 어려움
기독교순례길 1코스,소개-숭고한 흔적이 남아 있는 순종의 길
소낭게스트하우스,소개-아름다운 월정리 해변에 자리 잡은 1세대 게스트하우스
소낭게스트하우스,상세 정보-연중무휴
소낭게스트하우스,이용 시간-Checkin : ~ Checkout :
소낭게스트하우스,"편의시설-공용주차장,화장실"
소낭게스트하우스,장애인 활동 보조 필요성-아주 어려움
두리안펜션,"소개-서귀포시 남원읍에 위치하며, 올레길 5코스, 큰엉해안경승지, 코코몽에코파크, 대발이파크 바로앞에 있으며, 넓은 잔디정원과 야자수가 편안한 힐링환경을 제공하는 펜션"
두리안펜션,상세 정보-체크인- 15:00 체크아웃- 11:00
두리안펜션,숙박 업종-펜션/민박
두리안펜션,등급-없음
두리안펜션,룸개수-8
두리안펜션,애완동물동반허용여부-동반불가능
두리안펜션,조식제공 여부-없음
두리안펜션,금연여부-흡연구역제공
두리안펜션,부대시설-인터넷
두리안펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
두리안펜션,Late체크인여부-가능
두리안펜션,장애인전용객실여부-없음
두리안펜션,셔틀버스 운행 여부-운행안함
두리안펜션,"공항교통편-131번, 132번 직통버스"
두리안펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대"
두리안펜션,장애인 시설정보-장애인 시설정보 >
두리안펜션,장애인 활동 보조 필요성-어려움
연미마을,소개-4·28 평화협상 사흘만인 5월 1일 벌어진 오라리 방화사건
그린트리인서귀포호텔,소개-제주도 서귀포시의 혁신도시 업무단지 중심부에 위치한 비즈니스 호텔
그린트리인서귀포호텔,상세 정보-장기투숙 가능
그린트리인서귀포호텔,숙박 업종-호텔
그린트리인서귀포호텔,등급-2성급
그린트리인서귀포호텔,룸개수-305
그린트리인서귀포호텔,애완동물동반허용여부-동반불가능
그린트리인서귀포호텔,조식제공 여부-유료제공
그린트리인서귀포호텔,금연여부-전체금연
그린트리인서귀포호텔,"부대시설-식음료장,세미나실,세탁서비스,연회장,인터넷,비즈니스시설"
그린트리인서귀포호텔,이용 시간-Checkin : 15:00 ~ Checkout : 12:00
그린트리인서귀포호텔,Late체크인여부-가능
그린트리인서귀포호텔,장애인전용객실여부-있음
그린트리인서귀포호텔,셔틀버스 운행 여부-운행안함
그린트리인서귀포호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점"
그린트리인서귀포호텔,장애인 시설정보-장애인 시설정보 >
그린트리인서귀포호텔,장애인 활동 보조 필요성-쉬움
달집게스트하우스,소개-농가주택을 개조한 게스트하우스
달집게스트하우스,상세 정보-연중무휴/ 체크아웃 : 10:00 am
달집게스트하우스,이용 시간-Checkin : ~ Checkout :
달집게스트하우스,"편의시설-공용주차장,현금결제,카드결제,화장실"
달집게스트하우스,장애인 활동 보조 필요성-아주 어려움
블루하와이리조트,소개-협재해수욕장 및 한림공원과 가까운 곳에 위치한 이국적인 풍경의 리조트
블루하와이리조트,상세 정보-연중무휴
블루하와이리조트,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
블루하와이리조트,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,엘리베이터"
블루하와이리조트,장애인 시설정보-장애인 시설정보 >
블루하와이리조트,장애인 활동 보조 필요성-어려움
신라호텔제주,"소개-파스텔 톤의 인테리어, 세계 유명 작가들의 예술작품과 아열대 정원이 어우러진 리조트 호텔"
신라호텔제주,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
신라호텔제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터"
신라호텔제주,장애인 시설정보-장애인 시설정보 >
신라호텔제주,장애인 활동 보조 필요성-쉬움
좌보미오름,소개-제주오름의 투박한 아름다움을 그대로 간직한 오름
수하리839,소개-제주의 풍경이 한눈에 들어오는 수하리839
수하리839,이용 시간-Checkin : 15:00 ~ Checkout : 10:30
수하리839,"편의시설-공용주차장,화장실,무료 WIFI"
수하리839,장애인 활동 보조 필요성-어려움
제주올레 14-1코스,소개-‘곶자왈’로 통하는 올레 14-1코스
삼화훈동물병원,소개-삼화 훈 동물병원은 화북주공아파트와 동중학교 사이에 있는 큰길가 건물에 위치한 동물병원이다.
삼화훈동물병원,"상세 정보-매월 둘째, 넷째 수요일 정기휴무 / 공휴일 진료 가능 / 점심 및 휴게시간 : 12:00 ~ 13:00 / 야간/응급 진료 불가 / 사료 및 간식 판매"
삼화훈동물병원,"이용 시간-평일 : 09:30 ~ 18:30 , 주말 : 10:00 ~ 18:00"
삼화훈동물병원,"편의시설-공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
제주아이브리조트,소개-중산간에 위치한 통나무 펜션 & 리조트
제주아이브리조트,숙박 업종-리조트/콘도
제주아이브리조트,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
제주아이브리조트,"편의시설-공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,엘리베이터"
제주아이브리조트,장애인 시설정보-장애인 시설정보 >
제주아이브리조트,장애인 활동 보조 필요성-어려움
종달스토리,소개-즐거움과 휴식이 있는 게스트 하우스
종달스토리,상세 정보-연중무휴/퇴실: 10:00 am
종달스토리,이용 시간-Checkin : ~ Checkout :
종달스토리,"편의시설-현금결제,카드결제,화장실,무료 WIFI"
종달스토리,장애인 활동 보조 필요성-아주 어려움
제주허니와인,소개-우리나라 유일한 과일벌꿀주 제주허니와인 와이너리
제주허니와인,"상세 정보-금,토,일 무료시음 및 이용 가능"
제주허니와인,"이용 시간-평일 : 14:00 ~ 17:00 , 주말 : 14:00 ~ 17:00"
제주허니와인,취급품목 기타-허니와인
제주허니와인,택배배송여부-가능
제주허니와인,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역"
형제섬,소개-바다 한가운데 바위처럼 보이는 크고 작은 섬 2개가 사람의 형과 아우처럼 마주보고 있다 하여 붙여진 형제섬
형제섬,"편의시설-공용주차장,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
천지연기정길,소개-천지연 폭포를 눈에 담을 수 있는 길
천지연기정길,상세 정보-연중무휴
추자등대,소개-추자 10경의 하나로 상추자도 전경이 조망되는 곳
포비네오두막게스트하우스,"소개-아늑하고도 자유로운 곳, 포비네 오두막"
포비네오두막게스트하우스,상세 정보-이용시간 : 청소시간(10:00~11:00)외 자유 연중무휴
포비네오두막게스트하우스,이용 시간-Checkin : ~ Checkout :
포비네오두막게스트하우스,"편의시설-공용주차장,현금결제"
돌멩이 소품샵,소개-서귀포올레시장에서 즐기는 기념품 쇼핑
돌멩이 소품샵,"이용 시간-평일 : 11:00 ~ 21:00 , 주말 : 11:00 ~ 21:00"
지소울,소개-제주를 담는 비누판매와 체험이 가능한 온오프라인 공간
지소울,"상세 정보-외부출강등일때는 부재/휴무, 주차장(공방앞&근처 공영주차장)"
지소울,"이용 시간-평일 : 10:00 ~ 20:00 , 주말 : 10:00 ~ 20:00"
지소울,"편의시설-현금결제,카드결제,화장실"
지소울,"기타 상세-착한가격 업소,지오브랜드"
4·3해원방사탑,소개-다시는 이 땅에 4․3과 같은 비극이 재발되지 않도록 돌을 쌓아 만든 방사탑
대포포구,소개-해상 교통의 요지 대포포구
대포포구,상세 정보-연중무휴
벨리타 캠핑장,소개-제주도 오토캠핑장 벨리타는 선진캠핑 문화를 선도한다.
벨리타 캠핑장,"상세 정보-입실 14:00 , 퇴실 12:00"
벨리타 캠핑장,"이용 시간-평일 : 14:00 ~ 12:00 , 주말 : 14:00 ~ 12:00"
벨리타 캠핑장,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점"
낙천아홉굿마을 의자공원,소개-천 개의 의자가 있는 낙천아홉굿 의자공원은 올레 13코스를 지나는 곳에 위치하고있어 사람들의 발길이 머무는 곳이다. 엘리베이터가 있는 전망대까지 오픈을 하여 시원한 풍경을 감상할 수 있게 되었다. 9개의 샘이 있어 아홉굿마을이라 불리는 낙천리의 의자공원을 소개한다.
낙천아홉굿마을 의자공원,"상세 정보-소형견, 중형견, 대형견 입장가능 / 프로그램 체험은 어려움 동물보호법에 따라 목줄 또는 가슴줄 길이 2미터 이내로 유지 배변봉투 필수"
몽생이,소개-갈빛 제주 라이프스타일을 제안하는 갈옷 장인
몽생이,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : ~"
몽생이,취급품목-기념품/소품
몽생이,취급품목 기타-갈옷 등
저스트슬립제주,소개-편안한 잠자리를 최우선 가치로 두는 숙소
저스트슬립제주,이용 시간-Checkin : ~ Checkout :
저스트슬립제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
저스트슬립제주,장애인 활동 보조 필요성-아주 어려움
가마오름 진지동굴,소개-가슴 아픈 침략의 역사를 품고 있는 교육의 장
가마오름 진지동굴,"상세 정보-평화박물관 휴관중으로 진입불가, 안전상 문제로 이용자제"
가마오름 진지동굴,편의시설-공용주차장
제주아리온승마장,소개-어린이도 쉽게 탈 수 있는 승마체험
제주아리온승마장,상세 정보-매주 월요일 정기휴무
제주아리온승마장,"이용 시간-평일 : 09:30 ~ 17:00 , 주말 : 09:30 ~ 17:00"
제주아리온승마장,요금 정보-유료
제주아리온승마장,장소 특성-실내+실외
제주아리온승마장,평균 소요 시간-1시간 미만
제주아리온승마장,경사도(난이도)-중
제주마로펜션,"소개-마음가는대로, 마로"
제주마로펜션,상세 정보-연중무휴
제주마로펜션,이용 시간-Checkin : ~ Checkout :
제주마로펜션,"편의시설-공용주차장,화장실,무료 WIFI"
가파도 마라도 정기여객선,"소개-가파도, 마라도를 운항하는 정기여객선사 '아름다운 섬나라'"
가파도 마라도 정기여객선,"상세 정보-운항시간표 홈페이지 확인 / 사전 예약 및 예매 권장 / 신분증 지참 / 기상악화 또는 회사사정으로 운항시간 변동 가능,홈페이지 확인 또는 전화 문의 요망"
가파도 마라도 정기여객선,"요금 정보-유료,성인 19,000원, 청소년 18,800원, 소인 9,500원, 경로인 14,400원, 장애 14,400d원"
감수굴 밭담길,소개-평대리 중동에 위치한 산책하기 좋은 밭담길
캠핑트리펜션,소개-애월읍에 위치한 자연이 숨쉬는 통나무 펜션
캠핑트리펜션,상세 정보-2021년 새단장
캠핑트리펜션,숙박 업종-펜션/민박
캠핑트리펜션,"부대시설-풀장,바베큐장"
캠핑트리펜션,"부대시설 기타-글램핑, 노래방, 모닥불, 개별주차공간 등"
캠핑트리펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
캠핑트리펜션,"편의시설-공용주차장,현금결제,카드결제"
캠핑트리펜션,장애인 활동 보조 필요성-아주 어려움
개떼목장,"소개-댕댕이들이 마음껏 뛰어 놀수 있는 넓은 운동장과 카페, 반려견과 함께 여유를 만끽할 수 있는 공간 개떼목장"
개떼목장,"상세 정보-소형견, 중형견, 대형견 입장가능 / 기본 예방 접종이 끝나지 않은 반려견, 전염성 질병 및 피부병을 가지고 있는 반려견 꽃도장, 발정기의 경우 마운팅이 심한 반려견, 맹견 모두 이용 불가"
개떼목장,"이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00"
개떼목장,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설"
개오리오름,소개-KBS 송신탑이 자리한 개오리오름
개오리오름,상세 정보-휴무관련없음
거믄여해안경승지,소개-올레 7코스에 속하는 아름다운 해안경승지
거믄여해안경승지,편의시설-공용주차장
걸매예술마을,소개-걸메예술마을에서 보는 예술작품
고내리 다락쉼터,소개-아름다운 해안 절경을 감상할 수 있는 다락쉼터
고내리 다락쉼터,"편의시설-공용주차장,화장실"
산도스카발리오홀스파크,소개-입문자와 숙련자 모두 즐기는 승마체험
