foodCategory,images,rating,visitReviewCount,blogReviewCount,review
"곱창,막창,양","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230320_1%2F1679301991157TeyvT_JPEG%2F20230320_174343_HDR.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240204_294%2F1707010171665QfuM8_JPEG%2F20240203_080115.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190512_47%2F1557620562110Pdsae_JPEG%2FY4bUcIqPILztrF_Q6eXHLKxK.jpg""']",x,1017,296,"['보말 칼국수가 맛있어서 다 먹었어요:) 역시 국물이 보약 👍', '와 보말칼국수 3번째 먹는데 ㅋㅋㅋ 여기부터 먹었으면 다른 곳 안갔을텐데... 자부심이 넘치는 소개글보고 반신반의 했는데 냄새 맡는 순간부터 느껴버렸습니다 이건 찐이라는걸... 함덕 오면 무조건 먹을게요!!', '어제 저녁 순대 곱창전골 먹고 대만족하여 오늘 아점으로 칼국수+만두까지 먹었습니다!! 추천드려요', '굿', '잘먹고갑니다 또 방문할게요', '여기서는 전골 무조건👍🏻 볶음밥 필수!!!', '마감때 가서 볶음밥을 못먹어서 아쉬웠지만 맛있었습니다 ㅎㅎ', '숙소근처 맛집 찾다가 발견한 곳인데 보말칼국수 뜨끈뜨끈하니 진하고 너무 맛있게 잘 먹었어요!! 추천합니당🧡', '활전복 순대 곱창전골 양이 어마마하네요\n전복도 살아있고 곱창 순대 각종 야채가\n어우러져 시원하고 고소 구수 진하네요\n맛있게 잘먹었어요 \n함덕근처 맛집 추천!', '사골 육수의 고기국수입니다! 잡내가 하나도 안나고 너무 맛있어요!', '제주 숨은 맛집입니다. 여자친구와 제주여행와서 먹은 음식 중 탑이네요! 어떤분 리뷰에 제주오면 처음들린다고 했는데 저도 함덕쪽 오면 꼭들릴거같네요!!', '제주여행 중에 발견한 존맛탱구리집!\n재료가 다 신선하고 너무 맛있었어요\n양도 많고 술안주로 딱입니동!', '칼국수 국물도 너무 고소하고 진해서 맛있게 먹었습니다!! 밑반찬도 다 잘 나오고 가격도 착해서 \n다음에 또 오고 싶네요ㅎㅎ', '보말칼국수! 최곱니다!\n제주 올때마다 올거예요!^^', '도민 맛집 느낌 물씬 나서 좋았고 보말 지인짜 찐해요! 만족스러운 식사였습니다', '맛이 좋아요 특별한메뉴가 있어요~ 보말은 고동이더라고요', '보말칼국수 너무 맛있어요...\n진짜 너무너무 맛잇어요 다음에 제주도 오면 또 오려구요ㅠㅠㅠㅠㅠ 국물이 정말 짱이에요', '찐로컬 맛집이네요 보말칼국수 먹은거중에 제일 맛나게 먹었습니다 다음에 또올게요', '너무너무 맛있어요 함덕 맛집입니다. 재료가 너무 신선하고 야이 진짜 많습니다. 돈이 전혀 안아까워요! 다음에 또 오고싶어요!!', '엄청 진~~~하고 걸죽~~ 한 보말 칼국수 넘 맛있었어용! 국물이 보양이라고 하셔서 국물까지 했어요☺️☺️\n양도 많고 저녁에 곱창전골도 맛있다는데 넘 궁금..', '짜지않고 잡내도안나고 너무맛있게먹었어요. 엄청난맵찔이라 아주살짝 매콤했는데 견딜만한정도라 괜찮았어요. 볶음밥도 짜지않고 맛있었어요. \n강아지는 케이지에 조용히있어서 허락해주셔서 감사했습니다. \n브레이크타임따로없어서 4시쯤에 조용한시간에와서 저희팀만 잘먹고갑니다~~\n사진추가하려는데 오류가나네요ㅠㅠㅠㅠ', '맛도좋고 양도많아요\n볶음밥도 강추~담에 재방문할꺼예요^', '무조건 볶음밥 드셔야 하시구 대짜 2인도 먹을수 있을정도로 맛나요😋(도민맛집👍🏻)', '국물이찐하고 맛있어요💜💜', '국물 진짜 진하고 맛있습니다\n볶음밥은 필수에요!!', '메뉴판부터 예사롭지 않은 곳이었는데(메뉴 설명에 자신감이 있으심...! ㅋㅋ) \n역시나 맛집이었네요 ㅎㅎ 반찬으로 나온 편육도 진짜 맛있어서 잘먹었습니다', '맛있는 보말칼국수!', '제주 여행 마지막날 찾아서 방문했어요!! 둘이서 먹기 충분한 양이고 맛도 너무 맛있었습니다-!! 가게도 깔끔하고 좋아요!', '전복순대곱창전골은 찍을 새도 없이 먹어버렸고 볶음밥만 찍어서 올립니다.... 맛있어요 추천', '양많고 가성비 너무 좋아요!! 유명해지면좋겠어요~~~ 맛있습니다!']"
x,x,x,x,x,x
x,x,x,x,x,x
돈가스,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180614_21%2F1528944374229gQxbm_JPEG%2FuudCiIy9U2SqY_dmS_I6XN9M.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180719_224%2F1531988763389Bv2zD_JPEG%2FaqoSV5yQfahbjv_tXyJo01Ju.JPG.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180719_123%2F1531988762335yBTFf_JPEG%2Fr4ET_y0SAXzFq00pPXZN4nIg.JPG.jpg""']",4.28,192,67,"['돈까스가 매우 두꺼운데 질기지 않고 부드러움\n도청직원들이 즐겨찾는 곳이라\n점심시간에 맞춰서 가면 웨이팅해야할 수도 있음', '돈까스 진짜 맛있어요. 가격도 착하고 오래오래 장사 해주세요 ~! 외식을 잘 안해서 잊을만하면 오는곳인데 오랜만에 왔더니 사장님이 젊으신분으로 바뀌신듯요 맛은 변함없습니다. ^^', '치즈', '가끔 돈가스 먹으러 갑니당! 점심 때는 자리가 없으니 예약 필수!! 치즈카츠는 금방 나올 때 먹어야 더 맛있는거 같아용ㅎㅎ', '양 많고 맛있어요! 점심엔 예약 필수~', '역시 점심시간에 사람이 많네요', '예상하는 일본식돈까스맛', '돈가스 양이 푸짐하고 진짜 바삭하게 잘 튀겨진 느낌이라 진짜 맛있어요! 크림도 꾸덕하니 진해서 좋았고 등심이 진짜 두툼해서 포만감 잘 느껴짐😋', '좋아요', '카레카츠 배달주문했는데 돈까스도 엄청 크고 맛있어요~', '희한한 곳\n근데 사장님 인심이 아주 넉넉합니다.', '굿', '샐러드 야채가 신선하지 않아서\n그런지 맛이 이상했어요', '카도돈카츠 진짜 맛있어요. 특히 크림스파게티돈까스는 꼭 드세요!!', '사장 불친절하면 음식이 아무리 맛있어도 안가요.\n저는 다신 안갑니다.', '크림말고 다른스파게티도 있음좋겠어요 ㅎ 돈까스맛나요', '크림스파게티돈까스 정말 정말 맛있습니다. 두터운 두께가 믿기지 않을만큼 돈까스가 부드러워요. 양도 많고 깔끔합니다.', '싸다고 생각하고 정신없이 먹다가 눈물남', '좋아요', '너무너무 맛나요! 밥도 푸짐,, ㅎ 돈까스도 두툼하고 참깨소스 샐러드 이만큼 주셔요♥️맛있게 배부르니 기분도 좋네요!', '일식 돈까스 좋아해서 여러군데 가봤는데 여태껏 먹었던 히레카츠중 가장 맛있음\n촉촉하고 부드럽고 너무 맛있음\n리뷰이벤트, sns이벤트도 귀찮아서 잘안하고 어지간해서는 리뷰안쓰는데 너무 맛있어서 리뷰적음', '가성비 짱 맛있고 양도 많고 저녁까지 배가 불러요.', '리뷰보고 초밥이랑 같이 하는 줄 알았는데 돈까스 가게 입니다! 히레는 부드럽고 돈키츠동은 두툼하니 괜찮았어요~ 된장국도 맛있었고요!\n다만 문이 다 오픈되어 있어서 좀 더운 게 아쉽습니다ㅠ', '길게말할꺼없어요 또와야지', '음식은 그냥그렇고 매장이 다소 더워 식사에 집중을 못하겠습니다', '혼밥하기도 좋고 스시맛도 맛있어요', '도미뱃살구이 내 원픽!!', '좋아요', '묵을만해요', '굳']"
한식,[],x,33,12,"['양념장어 맛있어요', '맛있고 친절해요.', '굳', '가격대는 좀있는것같지만 오동통한살집 맘에듭니다', '오랜만에 모임했네요^^*\n음식이 맛있어서 더 즐거웠습니다', '좋아요', '굿', '좋아요', '좋아요. 맛잇어요.', '남편이 좋아해서 지인들과 자주 방문하는\n꼼장어 전문식당;;;\n예전에 시댁식구들과 방에서\n먹었는데,\n요즘은 코로나19 때문인지 홀만 영업하는듯...\n양념꼼장어 먹고난뒤 볶음밥 아주 맛있어서\n다이어트중인 생각도 잊어버리고,\n너무 많이 먹어버림.\n집에와서 후회한들 ㅋㅋ\n담번엔 적당히 먹기로~~~^-^', '', '', '', '', '', '', '', '', '', '']"
한식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220627_275%2F16563033952703kW45_JPEG%2F1656303363892.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220627_2%2F1656303358378QOvz9_JPEG%2F1656303305185.jpg""']",x,37,0,"['굿', '굿', '정식집인데 밑반찬도 맛있게 잘 나와요', '매장도 청결하고 정식이 맛있어요', '가성비 굳~~!!\n음식맛도 자극적이지않고 깔끔해여~~^^\n이정도 반찬가짓수에~~~가격도 착하네요\n굳굳!!!', '점심정식 가격도 저렴하고 음식도 신선하네요.\n맛도 좋고 잘 먹었습니다', '', '정식 맛있어요', '친절해요', '가끔 이용하는데 맛있어요', '가격대비 음식 가지수 많고 맛있네요', '좋아요', '한정식 음식으로 반찬도 다양하고 너무 맛있어요', '', '맛있어요', '음식도맛있고모임도하기좋아요\n매장이깨끗하고친절하고정말좋음', '와 너무 괜찮아서 친구들 데리고 세번째 방문 해요~~!! 담에 또 올게용👍', '제주 숨은 맛집이네요^^👍🏻', '밑반찬이랑 음식이 다 맛있어요', '음식 종류랑 맛에 비해 진짜 저렴하네요 담에 또 방문 할게용^^', '좋아요', '음식이 맛있어요', '반찬도 다양하고 깔끔해요^^ 맛있게 잘먹고갑니다!', '', '오늘 메뉴 랍니다', '', '', '', '', '']"
x,x,x,x,x,x
"초밥,롤","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220309_21%2F16468260025667cFsh_JPEG%2Fsketch1574076294308.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220310_162%2F1646879831686N7cIw_JPEG%2Fimage.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220308_150%2F1646733795592ccBC4_JPEG%2Fimage.jpg""']",4.44,1215,415,"['제주에서 알게된 동생들이 추천해줘서 갔어요 다른 지점으로 오긴했는데 캐치로 웨이팅 걸고와서 기다림없이 바고 먹을 수 있었구 회도 신선하고 맛있었습니당!', '항상 맛있는 음식 감사해요!', '뱃살 한판 세트 맛있었어요!! 회 크구 두껍고 굿굿👍🏻\n초밥접시는 비싼거 같지만 맛있게 잘 먹었습니당', '오랜만에 다녀갑니다. 가격이 조금씩 오르는 것 같은데 다른데 다녀봐도 다시 여기로 오게되네요. 시청은 주차가 불편하지만 감수하고 오게되는 곳입니다! 잘 먹었습니다!', '1시간 웨이팅해서 식사했는데, 다 먹고 접시 계산하면서 직원분이 고의적으로(제가 느끼기엔) 접시 수를 높게 측정해서 계산하려고 했습니다. 다시 계산해달라고 하니 오차가 세 접시 이상 차이났는데, 이게 돈으로는 7000원 돈입니다. 바빠서 정확하게 계산하지 못하는 것은 이해하지만 3접시 이상 차이나는 것은 문제가 있다고 생각해요..', '맛있고 신선하고 사장님이 비오는 날 종이백 젖을까봐 비닐로 한 번 더 묶어서 준비해주시고 친절하셨어요', '너무 신선하고 맛있어요', '굿', '도민맛집!\n가성비좋고 맛있는곳!\n주차는 길건너 시청에\n피크시간은 대기 필수', '구운계란 맛있어요!!', '', '좋아요', '가족들과 모임하기 좋아요.\n아이들이 너무 좋아해요\n\n골라먹는 재미가 있어요', '좋아요', '오랜만에 갔는데 초밥메뉴 새로 생긴것도 많고 맛있게 먹고왔어요 ㅎㅎ', '주차가 불가능한 곳이라\n제주시청에 주차후 입장 했습니다.\n시청 맞은 편이에요.\n오픈초반에 사람이 엄청 몰려요.\n10분 늦었는데\n20분 살짝 넘게 기다린후 입장 했습니다.\n먹고싶은것만 골라 먹을수 있어서\n가성비 좋은곳 입니다.\n초밥의 양이 적당하고 위에 얹은 회들도 싱싱해요.\n내편과 폭풍 흡입 하고 나왔어요.\n추천합니다.', '평일 낮이라 오랜만에 대기없이 먹었네요 ㅎㅎ 늘 맛있게 잘 먹고 갑니다~~😆', '잘 먹었습니다~\n한치다리(??)그건 너무 질거서 먹다 목에 걸려서 혼났네요.... 결국 뱉음 ㅜ.ㅜ\n그거 하나만 빼고 엄청 만족하고 나왔네요', '11시반 오픈이지만 미리 가셔서 줄서기 키오스크 필수에요.', '맛있어요 배 가득 채움 여행객은 나뿐이었음 도민맛집인듯?', '한접시당 2300원이라는 아주 저렴한가격에 퀄리티가 너무좋았습니다! 메뉴 주문하면 원하는 초밥 먹을 수 있었어요!', '굿', '여행와서 도민맛집이라고 해서 왔어요\n친절하고 모든초밥이 2,300원이라 가성비가 좋네요\n\n근데 밥양이 조금 많았고 오늘만 그랬는지모르겟는데 밥이좀 질었어요\n우니는 조금 쓴맛이났구요\n그리고 초밥에 들어가는 와사비가 레일위에 추가로 먹을수있는 와사비랑은 다른 와사비네요\n\n그럼에도 불구하고 가성비맛집으로 괜찮은것같아요!', '좋아요', '친구랑 가서 너무 맛있어서 대화없이 음식에 집중해서 먹고 왔어요 ㅎㅎ', '음식이 맛있어요', '예전과 다른느낌...맛있게 먹었었는데 종류도 많이 없어진듯 느껴지고 재료도 뭔가 신선하게 느껴지지가 않네요ㅠ 이곳에 추억도 있는데 좀 아쉬운식사 였어요', '좋아요', '아이들이 좋아해서 자주 가요!!! 비교적 다양한 종류의 생선 회 초밥을 먹을 수 있는 곳! 가격대비 퀄리티가 좋아 조금씩 웨이팅이 있어도 종종 방문하게 됩니다.', '어제 다녀왔는데 또 가고 싶어요. 맛있어요 진짜']"
이자카야,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220114_86%2F1642149686714A1jFh_JPEG%2F20211111_172334.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200726_128%2F1595691799349IOhdh_JPEG%2Fp1wnDw4ZOR-07uaFr1KT035f.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200924_20%2F1600947006630vDrqG_JPEG%2FM1bJA8gaSKnWJ7izI-lx2GRD.jpg""']",x,38,11,"['분위기도 좋고 \n푸짐한 안주도 맛있는 \n이자카야 오토코!\n\n술마시며 대화나누고 싶을 때 찾기 좋아요.', '굿', '자주가는 동네맛집입니다👍🏻👍🏻 \n분위기도 좋고 사장님도 친절하세요😊\n새로운메뉴로 부대찌개 나와서 먹어봤는데 너무 맛있네용👍🏻 깨끗하고 최고에용👌🏻👌🏻', '굿', '딱새우회와 버터구이를 먹었습니다.\n맛있고요.음악선곡이 좋았고 같이간 사람과 대화하기 딱좋은 곳이에요.', '친절해요.고기도구워주시네요.맛있어요.', '맛집으로', '샤브 국물 굿~~~맛나요', '메로구이와 국물도 먹고 싶어 튀김우동 시켰어요\n메로구이는 해동시간도 있어서 30-40분 걸렸고\n튀김우동에는 튀김이 새우1마리 새송이와 팽이버섯 튀김입니다. 근데 기본으로 나오는 국물도 우동국물과 똑같아서 굳이 안시킬것 같긴해요. 간단히 먹기 좋아요', '신선하고 맛있읍니다', '친절해요', '직원분들이 매우 친절하세요 :) \n오전 6시까지 연다고 하시니 늦게까지 술 마실 일 있거나 2,3차 장소로도 추천합니다 \n닭도리탕 먹었는데 정말 맛있었어요 💙', '이집은 강력추천!소고기쑥주볶음ㄷㅡ 맛있어요 사장님도 친절하시고..', '음식 맛있고 친절했어요', '분위기좋아요', '음식이 맛있어요', '오토코 몇년전에 지나가다가 우연히 들어가게되었다가 집도 근처라 자주 갔던 곳 \n진짜 맛도 맛있고 분위기도 분위기도 \n사장님도 엄청 친절하시고 착하셔서 너무 좋아여 \n요새 안온지 좀 되서 오랜만에 왔는데 역시나 \n와서 앉자마자 자리 풀 ….\n우리 집 앞으로 옮겼다가 위치를 다시 원위치로 \n옮겨졌는데 이 위치가 훨씬 좋은거같아용 \n어제 좀 늦은 시간에 갔지만 메로구이 먹고싶었는데 \n시간 좀 오래걸린다 그래서 타코와사비만 시켜 먹었는데 밥을 먹고간지라 배도 엄청 부르고\n타코가 너무 먹고싶었는데 살짝 눈치보였네용ㅠ\n 맛은최고', '수족관도 있고 \n이자까야 메뉴도 착착 \n사장님 쵸이스 ♡', '새벽 늦게까지 영업하네요.', '참치+날치알+김+무싹 조합은 최고였어요~ 👍 \n토닉워터가 있어 여친들 모임에 소주 토닉 마실수 있는 몇 안되는 제주 이자캬야 맛집 인정입니다! 👏', '', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
중식당,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210413_182%2F1618325108821RvCRi_JPEG%2FrzjZ6aF6pNnmXIcqWh1CQfUi.jpg""']",4.33,49,5,"['무난무난 괜찮아요', '아는 지인하고 가서 짜장하고 짬뽕을 시켰는데 짜장면은 너무 먹어서 질리고 짬뽕은 정말 맛있게 매웠어요 홍합도 들어있고 꽃게도 들어있어요 너무 맛있어요ㅎㅎㅎ', '짜장면 두그릇 시켰는데 너무 맛있고 반찬도 넉넉히 챙겨주셔서 인심이 너무 후하셔서 또 가고 싶은 생각이 들었어요', '굿', '제주시 서사로 사거리에서 조금 올라가면 있는 용의성! 찾기도 쉽고 맛도 좋은 곳입니다!\n저는 혼자 짜장면과 탕수육을 먹었어요!\n짜장면도 맛있었지만 탕수육이 끝장입니다.\n치즈도 들어있는 것 같고..(맛알못ㅠ)\n남은 소스까지 싹 긁어 먹고 왔습니다!', '짜장면이 6000원이고 면이 가늘어서 면치기 하기 딱 좋았어요 맛있었어요 굳👍', '👍', '...', '맛있었어요', '냉우동 맛있어요!', '잘 먹었습니다', '다 맛잇엇어요 👍🏻', '옛날 짜장면 먹었어요', '제주도 출장갈때마다 사무실 옆에 있어서 가는데 맛있어요~!!', '', '포장회 맛있어요', '맛은 있지만 환경이 조금 더 깔끔했으면 좋겠어요', '', '', '']"
x,x,x,x,x,x
돼지고기구이,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200715_269%2F1594801484781YrxQS_JPEG%2FqnFjk_9wlNNfFdbvgo3f-sJa.jpg""']",3.91,27,18,"['택시 기사님께 추천 받아서 얼떨결에 가게 된 곳인데 진짜 맛있고 ㅋㅋㅋㅋ 고기 퀄리티도 좋았어요!! 도민의 찐 추천은 역시 다르다... 공항 근처라 위치도 좋고, 밑반찬도 맛있었어요!!', '좋아요', '예약하지 않아서 못갔던 장소를 이제야 방문~~\n역시 맜있고 가성바도 좋은 편~~', '맛있어요\n지역주민들만 단골로 다니는집\n관광객 은모름\n맛깔스러운 직접담근 김장김치\n\n중국산 절대아님\n미역즐기. 맛있음 컬칼함\n파김치 된장 대박 \n\n옛날시골음삭 먹고샆으면 강력추천\n저도 소개로 처음옴\n잔짜루 맛있음 \n연휴 마지막 그랜드허앗트 뷔페를 거절하고 \n삼겹먹고있음. 아니오겹. 저녁6시시작한데여\n\n저는 5/50분 부터 기다림. ^^', '좋아요', '진짜 도민맛집 여기를 오ㅐ 이제야갔지ㅜ', '.........', '제주도민 맛집이라더니 찐이예요. 고기가 신선하고 맛있어요. 그리고 여사장님 엄청 친절해요. 정말 기분좋은 한끼 식사였습니다~~', '흑돼지가 없어서 아쉬웠지만 그냥일반 돼지고기도 맛있습니다! 밑반찬이 맛도있고 싸먹을게 이것저것 많아서 더 맛있었구요. 또 가고싶네요', '가격이 저렴하고 접근이 용이하다', '', '', '흑돼지가 없었어요 ㅠ', '삼겹살 땡기면 무조건 찾는 동네 맛집. 싸고 친절하고 맛있어요~~~', '', '', '', '', '', '']"
"칼국수,만두","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191119_230%2F1574169971706NfgYN_JPEG%2F9pHsiSV7Eu5NfZeq0x9HEXqK.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200528_97%2F1590670515145GOrVY_JPEG%2F9U6Surzha5J_klJC6U5KGOee.jpg""']",4.2,377,123,"['겉저리가 제일맛있었어요\n팥칼국수좋아하는데 조금만진했으면..', '좋아요', '좋아요', '유일하게 팥칼국수 파는곳 짱이에요', '웨이팅하면서 먹을 곳은 못 되고. 어찌나 불친절하는지 문 열자마자 몇명이냐고 말로 주문부터 하고 앉으라고 하며. 숟가락 젓가락통은 비어있어서 달라하니 집에 우환이 있나 대답도 안하고 채우고서 테이블에 탁! 슬슬 짜증나기 시작. 돈 내고 먹는데 이런 대우 받기 좀.. 벽엔 거미줄이 득실득실. 아무리 맛있는 곳이라도 위생 좀 신경 쓰세요. 이 정도면 주방은 말할 필요도 없음. 솔직히 칼국수 맛이야 거기서 거기고 이런 국수집은 김치맛으로 먹는건데. 김치는 새김치라 그냥저냥 먹을만했음. 그리고 다 먹는데 30분정도 됐나? 할아버지 사장이 와서는 치워야 한다고 나가라하더이다. 웨이팅 하는 시간도 아니였고 여유테이블도 있었는데... 노인한테 한소리가 하기 뭣해서 그냥 나왔음.', '굿', '제주 처음 입도했을 때 넘 맛있어서 정말 자주갔었는데ㅡ 그뒤로 소문나면서 대기가 길어지고 가격도 오르면서 한동안 안가다가ㅡ 갑자기 생각나 간만에 방문.\n양이나 맛이 예전보다 못해서 아쉬웠지만ㅡ그래도나름 맛있게 먹음. 죽치고 기다려서 먹을정도는 아님.\n2시넘어 갔는데ㅡ 10분 기다림', '해물칼국수는 미더덕이랑 홍합이 들어가 \n국물 맛이 깔끔 개운해서 좋았고,\n팥칼국수는 농도가 진득하고 입자가 고와서\n좋았어요~~거기다 짜지않은 겉절이가 신의한수!ㅎ', '먹을만해요 ㅎㅎ', '좋아요', '굿', '간이 세지않아 건강하게 한끼 먹을 칼국수\n겉절이도 심심하네요..\n갠적으로 웨이팅까지 할정도는 아닌듯', '다좋은데 할아버지가 쫌~', '국물이 시원하고 면도 좋고 김치도 맛있었습니다. 현지인들이 많이 오더라구요ㅎ 근처에 오일장도 열리니까 밥 먹고 가보면 좋을 것 같아요:)', '맛잇어용', '할아버지가 넘 깐깐해요', '팥칼국수 짱', '좋아요', '팥칼국수 가 맛있어요', '굳', '시내에 나갈때면 종종 들립니다~ 도민맛집이지요^^ \n칼국수 정말 좋아하는데 저희신랑은 여기가 최고라네요 ㅎㅎ\n잘먹었습니당 :D', '맛 있어요..', '국물이 깔끔하고 깊은맛에 좋아요~\n김치맛도 굿요!!!', '팥칼국수가 일품 입니다', '맛나게 먹으러 왔다가 수저 놓기도 전에 밖에\n사람기다리니 빨리 나가라고 하니 기분 잡치고 나오네요.\n\n점점 맛도 서비스도 별로에요.\n\n수저놓고 물 한모금 먹을\n시간 주세요.\n\n무섭게 소리 지르시지 마시고요!\n\n내부 선풍기 에어컨 청소 하세요\n먼지 덕지덕지 넘 드러워요.', '좋아요', '굳', '해물칼국수진하고맛있어요! 팥칼국수도맛있네용👍🏼', '칼국수 맛집', '굿']"
"맥주,호프","['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200613_23%2F1591978690666MObpb_JPEG%2F_giAjtmLV6tUAEqzhkJ5VBC5.jpg""']",4.21,79,1,"['소스를 미리 담아두고 냉장고에 같이 넣어뒀다 주는 시스템인가봐요 소스잔마저 너무 차갑고 마요네즈는 굳어서 기름낀거 마냥 둥둥 떠다녀요 다시 달라하니 정상적인거 그때야 주시네요 먹태는 먹다 찍었지만 나왔을때도 저 크기의 1/2도 안됩니다 넘나 실망..', '맛있어요', '굿', '친절하고 떡볶이랑 감튀 크림생맥주 맛나요', '굿', '직원분, 사장님 친절하시고, 단골 될꺼에요😉', '친절', '기본안주...가 그래도 나올 줄 알았는데!\n기본안주 없습니다!\n그게 참 아쉽습니다 나머지는 뭐 가격값 하는 것 같아요', '조아요', '튀김요리 너무 맛있었어요 ㅎㅎ', '국물떡볶이와 튀김 중독에 이르르게 하는..곳 한달살이 중 최애 플레이스이자 최애 술집', '괜찮아용 늦게까지해서 좋아늉', '홍합탕 맛있어요!!', '제주도 여행중 들린 포차', '배부를 때 딱!!!', '굿굿', '좋아요~ 사람많아요~', '맥주 맛나요', '굿', '일하시는 삼촌이 센스 대박!! 친절해요~', '', '다른 곳들은 웨이팅 꽉 찰 때 부담없이 오는 곳 저렴하구 괜참ㅎ아요', '술값 싸고 좋은 곳', '주인이 나이드신 부부인데 불친절이 얼굴에 느껴지고, 가게 분위기도 별로~ 술취한 청년 졸고있으니 일행 한명인데 가게도 휑하고 자리도 많은데 가게내에서 자면 안된다는 모습에 술취한 사람 상대가 힘드시겠지만, 좀 깨서 가라고해도 될듯한데~ 그 일행이 안쓰러워보일 정도~~~', '굿', '일하시는 아줌마 넘 불친절하네요\n포장주문하고 아저씨가 앉아있으래서 기다리고 있는데 옆에서 주문안하냐고 큰소리로 혼잣말하는거면 우리 다 들으라고 하는거맞죠?^^ 놀러와서 기분만 상했네요 앞으로 뭐라할거면 주문했는지 알아보고 눈치주세요~ㅋㅋ그리고 젓가락안주면 뭘로 먹으란거에요 ㅠㅠ', '', '시청에서 놀다 마지막으로 들리는 술집으로\n간단하게 싸게 먹을수있어서 역전보다\n개인적으로 여기가더좋음!😀', '떡볶이 국물👍', '']"
